price,year,manufacturer,model,condition,odometer,transmission,lat,long
10995,2010.0,lexus,rx 350 rx350,excellent,123000.0,automatic,38.2481,-77.4681
0,2013.0,ford,escape,,70028.0,automatic,38.2571,-77.4957
5977,2004.0,cadillac,escalade,,189801.0,automatic,38.7458,-77.507
3477,2005.0,ford,focus,,92326.0,automatic,38.7458,-77.507
3000,2007.0,mercury,montego,,,automatic,38.3005,-77.4594
0,2012.0,chrysler,300,,145134.0,automatic,38.2571,-77.4957
2000,2003.0,honda,civic,excellent,178000.0,automatic,38.6898,-77.8361
0,2013.0,mini,hardtop,excellent,82443.0,automatic,38.2544,-77.4989
7995,2012.0,hyundai,tucson,excellent,123150.0,automatic,38.2544,-77.4989
14750,2014.0,chevrolet,express,,87558.0,automatic,38.2735,-77.4926
4900,2010.0,honda,odyssey,good,188008.0,automatic,38.2481,-77.4681
4850,2014.0,chevrolet,sonic,good,125300.0,automatic,38.2481,-77.4681
6999,2006.0,ford,expedition,good,163022.0,automatic,38.2481,-77.4681
7500,1993.0,chevrolet,corvette,good,96300.0,automatic,38.2481,-77.4681
4850,2006.0,chrysler,pacifica,good,138163.0,automatic,38.2481,-77.4681
2250,2003.0,hyundai,sonata,good,122311.0,other,38.2481,-77.4681
4850,2004.0,gmc,yukon xl,good,190346.0,automatic,38.2481,-77.4681
22500,2013.0,ram,1500,,99437.0,automatic,38.5072,-77.3741
4850,2006.0,cadillac,srx,good,172078.0,automatic,38.2481,-77.4681
2900,2009.0,chevrolet,hhr,good,206127.0,other,38.2481,-77.4681
9997,2007.0,,HUMMER H3,excellent,124061.0,automatic,38.2544,-77.4989
2999,2004.0,honda,pilot,good,236245.0,automatic,38.2481,-77.4681
5499,2007.0,nissan,murano,good,146144.0,other,38.2481,-77.4681
2999,2006.0,chevrolet,trailblazer,good,189920.0,automatic,38.2481,-77.4681
2950,2003.0,pontiac,grand prix,good,139812.0,automatic,38.2481,-77.4681
5850,2011.0,ford,expedition,good,203881.0,automatic,38.2481,-77.4681
8499,2012.0,honda,civic,excellent,83721.0,automatic,38.2544,-77.4989
7999,2012.0,honda,civic,excellent,96675.0,automatic,38.2544,-77.4989
5850,2008.0,nissan,armada,good,169732.0,automatic,38.2481,-77.4681
4995,2003.0,lincoln,navigator,good,183906.0,automatic,38.2481,-77.4681
3999,2009.0,hyundai,elantra,good,131753.0,automatic,38.2481,-77.4681
24999,2016.0,mitsubishi,fuso fec72w,excellent,95487.0,automatic,38.2544,-77.4989
6477,2007.0,jeep,grand cherokee,,119938.0,automatic,38.7458,-77.507
0,2017.0,hyundai,elantra,,38585.0,automatic,38.2571,-77.4957
4790,2007.0,ford,focus zx4,excellent,92777.0,automatic,38.3487,-77.7496
800,2004.0,chevrolet,van,,,automatic,38.4947,-77.9926
16999,2011.0,subaru,impreza,excellent,91181.0,manual,38.2544,-77.4989
10995,2008.0,ford,explorer sport trac,excellent,107475.0,automatic,38.2544,-77.4989
8449,2012.0,ford,focus,excellent,69524.0,automatic,38.2544,-77.4989
5995,2014.0,ford,focus,excellent,107884.0,automatic,38.2544,-77.4989
13495,2000.0,chevrolet,corvette,excellent,46215.0,manual,38.2544,-77.4989
8499,2009.0,chrysler,town and country,excellent,79553.0,automatic,38.2544,-77.4989
25750,2015.0,chevrolet,camaro,,18121.0,manual,38.2735,-77.4926
2299,2001.0,toyota,corolla,good,84001.0,automatic,38.2995,-77.4772
6500,2010.0,subaru,legacy,excellent,125703.0,automatic,38.3487,-77.7494
15500,2016.0,chevrolet,traverse,,60035.0,automatic,38.2721,-77.4948
35000,2018.0,toyota,tundra,excellent,49000.0,automatic,38.4718,-77.5102
13795,2016.0,hyundai,tucson,,63090.0,automatic,38.7629,-77.4606
0,2008.0,ford,f-250,,90210.0,automatic,38.2571,-77.4957
3999,2008.0,hyundai,accent,excellent,77446.0,automatic,38.3488,-77.7497
5865,2012.0,nissan,rogue,excellent,,automatic,38.3573,-77.5142
5565,2007.0,nissan,murano,excellent,,automatic,38.3573,-77.5142
6865,2009.0,gmc,acadia,excellent,107000.0,automatic,38.3573,-77.5142
6365,2006.0,acura,mdx,excellent,,automatic,38.3573,-77.5142
0,2013.0,chrysler,300,,104958.0,automatic,38.2571,-77.4957
6965,2013.0,subaru,forester,excellent,,automatic,38.3573,-77.5142
8665,2010.0,gmc,acadia,excellent,85000.0,automatic,38.3573,-77.5142
8465,2015.0,nissan,rogue select,excellent,91000.0,automatic,38.3573,-77.5142
6465,2012.0,ford,f-150,good,,automatic,38.3573,-77.5142
5965,2008.0,hyundai,santa fe,excellent,,automatic,38.3573,-77.5142
10795,2010.0,infiniti,g37,,63654.0,automatic,38.7629,-77.4606
4965,2010.0,kia,forte koup,excellent,,automatic,38.3573,-77.5142
4465,2002.0,ford,excursion,good,,automatic,38.3573,-77.5142
5465,2011.0,lincoln,mkz,excellent,,automatic,38.3573,-77.5142
5865,2008.0,honda,civic,excellent,119000.0,automatic,38.3573,-77.5142
5865,2003.0,ram,1500,excellent,,automatic,38.3573,-77.5142
1400,1999.0,ford,explorer,good,,automatic,38.4604,-78.1572
20990,2018.0,honda,accord,,13771.0,automatic,38.2735,-77.4926
11465,2010.0,jeep,wrangler,excellent,,automatic,38.3573,-77.5142
5465,2007.0,toyota,camry,excellent,,automatic,38.3573,-77.5142
7665,2012.0,ford,transit connect,excellent,103000.0,automatic,38.3573,-77.5142
5995,2007.0,toyota,rav 4,excellent,141455.0,automatic,38.3487,-77.7494
4465,2008.0,hyundai,elantra,excellent,,automatic,38.3573,-77.5142
6765,2013.0,hyundai,elantra,excellent,121000.0,automatic,38.3573,-77.5142
6765,2014.0,kia,forte,excellent,93000.0,automatic,38.3573,-77.5142
17900,2012.0,infiniti,qx56,,121235.0,automatic,38.2721,-77.4948
6265,2012.0,chevrolet,impala,excellent,121000.0,automatic,38.3573,-77.5142
4965,2010.0,dodge,avenger,excellent,127000.0,automatic,38.3573,-77.5142
6265,2010.0,toyota,corolla,excellent,121000.0,automatic,38.3573,-77.5142
6977,2014.0,ford,focus,,68137.0,automatic,38.7458,-77.507
7965,2005.0,gmc,yukon denali,excellent,,automatic,38.3573,-77.5142
3865,2006.0,nissan,sentra,excellent,118000.0,automatic,38.3573,-77.5142
6465,2010.0,,SCION TC,excellent,108000.0,automatic,38.3573,-77.5142
11465,2007.0,ford,f-150,excellent,75000.0,automatic,38.3573,-77.5142
7995,2013.0,chevrolet,malibu w/1lt,excellent,113626.0,automatic,38.3488,-77.7496
16500,2017.0,toyota,rav4,,22516.0,automatic,38.2721,-77.4948
12490,2009.0,nissan,370z,,110144.0,automatic,38.2735,-77.4926
1750,1998.0,ford,explorer,good,227000.0,automatic,38.2811,-77.126
24495,2011.0,ford,f-250,,156992.0,automatic,38.2529,-77.5026
12300,2015.0,honda,accord,,57927.0,automatic,38.2721,-77.4948
0,2005.0,ford,f-350,,89781.0,automatic,38.2571,-77.4957
21995,2008.0,ford,f-350,,126126.0,automatic,38.2529,-77.5026
5995,2012.0,ford,focus,,118957.0,automatic,38.7629,-77.4606
15700,2017.0,toyota,camry,,7384.0,automatic,38.2721,-77.4948
0,2015.0,nissan,altima,,52337.0,automatic,38.2571,-77.4957
3990,2003.0,infiniti,g35 coupe,,151776.0,automatic,38.2735,-77.4926
15495,2015.0,ford,mustang,,70185.0,automatic,38.2529,-77.5026
3990,2003.0,infiniti,g35 coupe,,151776.0,automatic,38.2735,-77.4926
23995,2014.0,chevrolet,silverado,,96000.0,automatic,38.1574,-79.0651
20000,2016.0,mercedes-benz,c-class,,21096.0,automatic,38.2721,-77.4948
0,2011.0,ram,,,138286.0,automatic,38.2571,-77.4957
14495,2017.0,ford,fusion,,21355.0,automatic,38.2529,-77.5026
0,2012.0,volkswagen,jetta sportwagen,,89855.0,automatic,38.4586,-77.4306
12777,2016.0,buick,encore,,30319.0,automatic,38.4586,-77.4306
17995,2013.0,mercedes-benz,gl-class,,92925.0,automatic,38.2529,-77.5026
2995,2005.0,lexus,es330,excellent,,automatic,38.0923,-77.2707
22900,2008.0,ford,f-350,,156079.0,automatic,38.3304,-77.7331
42000,2017.0,ford,f-250,,154647.0,automatic,38.3294,-77.7322
0,2010.0,dodge,nitro,excellent,102696.0,automatic,37.6237,-77.3074
4199,2010.0,nissan,versa s,,,automatic,38.3796,-77.5349
19700,2018.0,jeep,compass,,26365.0,automatic,38.2552,-77.4976
17888,2018.0,toyota,camry,,42358.0,automatic,38.2552,-77.4976
0,2016.0,nissan,altima,,69577.0,automatic,38.2571,-77.4957
0,2016.0,ford,focus,,55455.0,automatic,38.2571,-77.4957
5999,2002.0,toyota,rav4 sport 4wd,like new,85786.0,automatic,36.9413,-95.7374
14999,2007.0,chevrolet,corvette,,38600.0,manual,38.2481,-77.4681
15999,2008.0,ford,f350 super duty crew cab,,147501.0,automatic,38.2481,-77.4681
0,2015.0,chrysler,200,,88581.0,automatic,38.2571,-77.4957
16995,2013.0,bmw,alpina b7 xdrive,,118197.0,automatic,38.5072,-77.3741
6127,2016.0,ford,focus,,112242.0,automatic,38.7458,-77.507
7500,2012.0,ford,focus,,38292.0,automatic,38.2481,-77.4681
0,2017.0,chevrolet,traverse,,29544.0,automatic,38.2571,-77.4957
2500,1999.0,honda,civic,good,,automatic,38.2811,-77.126
26000,1964.0,buick,riviera,excellent,,automatic,39.6573,-77.6921
5995,2011.0,ford,escape xlt awd,good,118301.0,automatic,38.4947,-77.9926
6177,2012.0,nissan,altima,,91173.0,automatic,38.7458,-77.507
20000,2017.0,audi,a4,,37196.0,automatic,38.2721,-77.4948
10998,2016.0,volkswagen,tiguan,excellent,61585.0,automatic,38.2829,-77.4893
28998,2012.0,ram,2500,excellent,119919.0,automatic,38.2829,-77.4893
17998,2016.0,dodge,charger,excellent,74392.0,automatic,38.2829,-77.4893
11998,2013.0,chrysler,300,excellent,72436.0,automatic,38.2829,-77.4893
16998,2016.0,bmw,3 series,excellent,55195.0,automatic,38.2829,-77.4893
11998,2012.0,mercedes-benz,e-class,excellent,85677.0,automatic,38.2829,-77.4893
10998,2014.0,gmc,terrain,excellent,105214.0,automatic,38.2829,-77.4893
0,2017.0,ford,transit,,31429.0,automatic,38.2571,-77.4957
0,2008.0,,HHR,,,automatic,38.2629,-77.4942
14950,2002.0,chevrolet,,new,212000.0,automatic,38.2629,-77.4944
10500,2014.0,jeep,cherokee,,88398.0,automatic,38.2721,-77.4948
4484,2006.0,mitsubishi,raider,,176895.0,automatic,38.2542,-77.4991
5999,2008.0,chevrolet,colorado,,156244.0,automatic,38.2542,-77.4991
6999,2005.0,nissan,frontier,,123564.0,automatic,38.2542,-77.4991
6495,2003.0,toyota,tacoma,,240620.0,automatic,38.2542,-77.4991
7999,2005.0,nissan,titan,,142461.0,automatic,38.2542,-77.4991
5999,2005.0,nissan,xterra,,117320.0,automatic,38.2542,-77.4991
14500,2017.0,volkswagen,passat,,38335.0,automatic,38.2721,-77.4948
0,2009.0,ford,f-150,,160940.0,automatic,38.2571,-77.4957
14995,2014.0,honda,cr-v,,70312.0,automatic,38.7629,-77.4606
15500,2016.0,toyota,rav4,,31595.0,automatic,38.2721,-77.4948
8995,2005.0,toyota,tundra sr5,good,172000.0,automatic,38.4947,-77.9926
3495,2008.0,mazda,3 s,good,126000.0,manual,38.4947,-77.9926
6995,2007.0,lexus,rx 350,good,169770.0,automatic,38.4947,-77.9926
3995,2009.0,rover,lr2,good,216000.0,automatic,38.4947,-77.9926
5000,1994.0,pontiac,firebird formula,,,automatic,38.3352,-77.7709
6975,2008.0,infiniti,ex35 journey,good,115234.0,automatic,38.4947,-77.9926
15975,2011.0,infiniti,qx56,,,automatic,38.4947,-77.9926
29975,2017.0,ford,f350 super duty,,,automatic,38.4947,-77.9926
12975,2005.0,ford,f350 dually,,,automatic,38.4947,-77.9926
19750,2010.0,ford,f150 lariat supercrew,,,automatic,38.4947,-77.9926
0,2018.0,volkswagen,tiguan,,9866.0,automatic,38.2571,-77.4957
3995,2009.0,chevrolet,impala ltz,good,177000.0,automatic,38.4947,-77.9926
9475,2007.0,chevrolet,tahoe ltz,,,automatic,38.4947,-77.9926
0,2014.0,chevrolet,traverse lt,good,52000.0,automatic,38.4947,-77.9926
3795,2003.0,acura,rl,good,,automatic,38.4947,-77.9926
13677,2018.0,nissan,rogue sport,,44866.0,automatic,38.4586,-77.4306
17477,2013.0,ford,f150 supercrew cab,,142614.0,automatic,38.4586,-77.4306
0,2016.0,ford,edge,,36595.0,automatic,38.2571,-77.4957
0,2018.0,chrysler,pacifica,,48723.0,automatic,38.2571,-77.4957
16500,2013.0,acura,mdx,,82210.0,automatic,38.2552,-77.4976
15888,2016.0,chevrolet,express cargo,,84500.0,automatic,38.2552,-77.4976
0,2015.0,ram,1500,,25944.0,automatic,38.2571,-77.4957
42800,2018.0,dodge,charger srt 392,like new,6500.0,automatic,38.2688,-77.5476
0,2014.0,ram,2500,,10286.0,automatic,38.2571,-77.4957
0,2018.0,ford,mustang,,3107.0,manual,38.2571,-77.4957
29400,2018.0,ford,f-150,,,automatic,37.2916,-76.4905
30800,2017.0,chevrolet,silverado,,,automatic,37.2916,-76.4905
28500,2018.0,nissan,titan,,,automatic,37.2916,-76.4905
4995,2012.0,ford,focus hatchback,good,120876.0,automatic,38.2555,-77.5034
6500,2009.0,honda,civic ex sedan,excellent,132879.0,automatic,38.7679,-77.7055
4999,2009.0,kia,rio5 lx,,88229.0,automatic,39.5129,-76.9095
0,2017.0,toyota,tundra,,26095.0,automatic,38.2571,-77.4957
6777,2010.0,dodge,grand caravan,,80294.0,automatic,38.7458,-77.507
5500,2008.0,chevrolet,silverado,good,215000.0,automatic,38.4391,-77.9976
18000,2015.0,audi,q5,,36947.0,automatic,38.2721,-77.4948
0,2015.0,ram,1500,,58867.0,automatic,38.2571,-77.4957
4300,2006.0,audi,a4,excellent,101000.0,automatic,38.298,-77.491
16700,2010.0,cadillac,escalade,,108809.0,automatic,38.2721,-77.4948
0,2013.0,toyota,tundra,,127286.0,automatic,38.2571,-77.4957
0,2009.0,toyota,corolla,excellent,185959.0,manual,37.6237,-77.3074
9997,2014.0,kia,sorento,,95630.0,automatic,38.7458,-77.507
15000,2013.0,lexus,is,,48458.0,automatic,38.2721,-77.4948
0,2017.0,nissan,sentra,,61626.0,automatic,38.2571,-77.4957
0,2013.0,cadillac,escalade,excellent,87688.0,automatic,37.6237,-77.3074
14000,2015.0,jeep,patriot,,21168.0,automatic,38.2721,-77.4948
17000,2004.0,ford,f350 super duty lariat,good,164965.0,automatic,38.2863,-77.923
0,2018.0,kia,sorento,,45928.0,automatic,38.2571,-77.4957
16000,2015.0,audi,a4,,29987.0,automatic,38.2721,-77.4948
8000,2012.0,nissan,rogue,,66740.0,automatic,38.2721,-77.4948
4650,2012.0,ford,fusion,excellent,165000.0,automatic,38.2481,-77.4681
0,2005.0,ford,f-350,,89781.0,automatic,38.2571,-77.4957
10177,2014.0,honda,cr-v,,155382.0,automatic,38.4586,-77.4306
15977,2013.0,ram,1500 crew cab,,112484.0,automatic,38.4586,-77.4306
6700,2009.0,,2009 suburban,,,automatic,38.2811,-77.126
0,2018.0,dodge,grand caravan,,49510.0,automatic,38.2571,-77.4957
0,2011.0,toyota,fj cruiser,excellent,97922.0,automatic,37.6237,-77.3074
29995,2011.0,chevrolet,silverado 2500,,124000.0,automatic,38.1574,-79.0651
19500,2012.0,jeep,wrangler unlimited sport,,85000.0,automatic,38.2192,-78.0461
13999,2010.0,ford,f350 super duty crew cab,,135641.0,automatic,38.2481,-77.4681
9999,2011.0,toyota,sienna,,149877.0,automatic,38.2481,-77.4681
8395,2008.0,lexus,rx350 rx 350,excellent,132450.0,automatic,38.2481,-77.4681
11000,2009.0,chevrolet,suburban,excellent,111000.0,automatic,38.649,-77.2711
1500,1998.0,toyota,corolla,good,,automatic,38.3365,-77.4366
44499,2015.0,ford,f-250 crewcab king ranch 4x4,,81122.0,automatic,39.5129,-76.9095
19999,2015.0,ram,promaster 2500 159 wb,,104570.0,automatic,39.5129,-76.9095
26999,2008.0,ford,f-350 crewcab king ranch 4x4 drw,,104100.0,automatic,39.5129,-76.9095
24933,2007.0,chevrolet,silverado 2500 crewcab lt 4x4,,95212.0,automatic,39.5129,-76.9095
0,2016.0,ram,2500,,82949.0,automatic,38.2571,-77.4957
31933,2010.0,ram,2500 crewcab laramie 4x4,,99779.0,automatic,39.5129,-76.9095
31933,2009.0,ram,"3500 crewcab slt ""big horn"" 4x4 drw",,94962.0,manual,39.5129,-76.9095
29499,2008.0,chevrolet,silverado 3500 crewcab ltz 4x4 drw,,107048.0,automatic,39.5129,-76.9095
16750,2014.0,honda,pilot,,80303.0,automatic,38.2721,-77.4948
10300,2012.0,lexus,ct 200h premium,excellent,110000.0,automatic,38.46,-77.491
11500,2008.0,chevrolet,c4500,good,135000.0,automatic,38.271,-77.6447
0,2011.0,nissan,pathfinder,,121901.0,automatic,38.2571,-77.4957
20000,2017.0,toyota,rav4,,51640.0,automatic,38.2721,-77.4948
0,2015.0,mercedes-benz,e-class,,75112.0,automatic,38.2571,-77.4957
11995,2013.0,cadillac,xts,,105705.0,automatic,38.5072,-77.3741
19000,2016.0,mercedes-benz,c-class,,26559.0,,38.2721,-77.4948
33900,2006.0,gmc,sierra,,48834.0,automatic,38.329,-77.7326
11750,2015.0,ford,taurus limited,excellent,,automatic,37.9146,-76.9125
19900,2002.0,ford,f-250,,136548.0,automatic,38.3292,-77.7322
8900,2002.0,mercedes-benz,benz,,,manual,38.271,-77.6447
20499,2016.0,chevrolet,silverado lt 4x4,,,automatic,38.271,-77.6447
8295,2015.0,hyundai,elantra,,,automatic,38.271,-77.6447
20000,2016.0,lexus,es,,28327.0,automatic,38.2721,-77.4948
0,2017.0,mercedes-benz,e-class,,37572.0,automatic,38.2571,-77.4957
25995,2002.0,ford,excursion limited,,126000.0,automatic,38.1574,-79.0651
17995,2013.0,chevrolet,silverado 2500hd,,130000.0,automatic,38.1574,-79.0651
16997,2013.0,ford,explorer,excellent,77639.0,automatic,38.2544,-77.4989
12977,2010.0,lincoln,navigator,,99903.0,automatic,38.4586,-77.4306
17777,2016.0,ram,1500 quad cab,,119670.0,automatic,38.4586,-77.4306
10500,2014.0,ford,escape titanium,excellent,89675.0,automatic,37.9146,-76.9125
7500,2004.0,dodge,neon srt4,good,96999.0,manual,38.3365,-77.4366
3900,1999.0,ford,ranger,good,,automatic,38.2481,-77.4681
0,2015.0,ford,f-350,,43366.0,automatic,38.2571,-77.4957
18588,2017.0,kia,sportage,,25394.0,automatic,38.2552,-77.4976
23588,2018.0,mazda,cx-5,,27093.0,automatic,38.2552,-77.4976
2500,2004.0,,saab 9-3,like new,111.0,automatic,38.2688,-77.5476
3000,1987.0,alfa-romeo,romeo spider veloce,,,manual,38.3032,-77.4605
2500,2000.0,ram,2500 service truck,fair,236000.0,automatic,38.2688,-77.5476
0,2016.0,ford,f-450,,39945.0,automatic,38.2571,-77.4957
0,2005.0,harley-davidson,road king classi,,10835.0,,38.2571,-77.4957
7495,2013.0,ford,c-max,,100250.0,automatic,38.2714,-77.4944
18000,2016.0,mercedes-benz,c-class,,34315.0,automatic,38.2721,-77.4948
8495,2011.0,gmc,terrain,,122593.0,automatic,38.2714,-77.4944
11495,2007.0,toyota,tacoma,,117214.0,manual,38.2714,-77.4944
12795,2009.0,chevrolet,silverado,,126178.0,automatic,38.2714,-77.4944
9795,2014.0,buick,regal,,90504.0,automatic,38.2714,-77.4944
0,2016.0,ford,edge,,30487.0,automatic,38.2571,-77.4957
17250,2015.0,chrysler,300,,33080.0,automatic,38.2721,-77.4948
850,1997.0,gmc,sierra 1500,good,,automatic,38.3572,-78.1229
2400,2008.0,honda,element,good,208000.0,automatic,38.2995,-77.4772
14000,2012.0,ford,mustang,,79703.0,manual,38.2721,-77.4948
0,2016.0,audi,a6,,63781.0,automatic,38.2571,-77.4957
7200,2010.0,ford,f-150 xlt 4x4,good,232000.0,automatic,38.2995,-77.4772
27995,2011.0,ford,f350,,80000.0,automatic,38.1574,-79.0651
15500,2017.0,toyota,camry,,13009.0,automatic,38.2721,-77.4948
7990,2008.0,dodge,dakota crew cab,excellent,137309.0,automatic,38.9268,-78.1796
25995,2008.0,ram,3500,,159000.0,manual,38.1574,-79.0651
0,2014.0,chevrolet,silverado 1500,excellent,66633.0,automatic,37.6237,-77.3074
0,2016.0,dodge,durango,,31127.0,automatic,38.2571,-77.4957
11995,2008.0,ram,1500,,145000.0,automatic,38.1574,-79.0651
6995,2004.0,honda,pilot,,150000.0,automatic,38.1574,-79.0651
19500,2016.0,mercedes-benz,e-class,,35070.0,automatic,38.2721,-77.4948
17995,2009.0,chevrolet,silverado,,140000.0,automatic,38.1574,-79.0651
6995,1997.0,dodge,2500 4x4,excellent,170000.0,automatic,38.6606,-78.6714
18700,2016.0,mercedes-benz,c-class,,33825.0,automatic,38.2721,-77.4948
0,2008.0,toyota,sienna,,171618.0,automatic,38.2571,-77.4957
18995,2018.0,toyota,camry,,22057.0,automatic,38.5072,-77.3741
1900,2001.0,ram,3500 cargo van,good,86568.0,automatic,38.2688,-77.5476
0,2016.0,ford,f-250,,85026.0,automatic,38.2571,-77.4957
49000,2019.0,ford,f150 fx4 crew cab,new,10000.0,automatic,38.162,-77.6854
850,1999.0,,Mercury. sable,good,96006.0,automatic,38.3072,-77.4631
14777,2009.0,ram,1500 crew cab,,112040.0,automatic,38.4586,-77.4306
8977,2012.0,volkswagen,passat,,73258.0,automatic,38.4586,-77.4306
5500,2010.0,honda,accord,good,171359.0,automatic,38.3147,-77.6922
24500,2017.0,ford,explorer,,52215.0,automatic,38.2552,-77.4976
2500,2006.0,subaru,legacy gt turbo,good,167059.0,automatic,38.7343,-77.5474
11000,2018.0,nissan,sentra,,41825.0,,48.7567,-122.451
0,2005.0,ford,f-350,,89781.0,automatic,38.2571,-77.4957
0,2011.0,lincoln,mkx,excellent,47127.0,automatic,37.6237,-77.3074
42900,2019.0,ram,pickup 2500,,11637.0,automatic,38.3299,-77.7338
21900,2009.0,ford,f-250,,104845.0,automatic,38.3302,-77.7333
2500,2000.0,ford,explorer eddie bauer,excellent,376000.0,automatic,38.2688,-77.5476
4999,2010.0,toyota,corolla le 4dr sedan,excellent,121700.0,automatic,38.2841,-77.5314
18350,2012.0,ram,,,125862.0,automatic,38.2735,-77.4926
18750,2015.0,jeep,wrangler,,116821.0,manual,38.2735,-77.4926
8995,2008.0,chevrolet,express cargo van,,119592.0,automatic,38.5072,-77.3741
3100,2004.0,,oldsmobile bravada,excellent,129000.0,automatic,38.3365,-77.4366
12990,2013.0,infiniti,g37,,65260.0,automatic,38.2735,-77.4926
0,2015.0,chevrolet,suburban,,92291.0,automatic,38.2571,-77.4957
16500,2013.0,jeep,wrangler,,89557.0,automatic,38.2721,-77.4948
0,2011.0,nissan,pathfinder,,121901.0,automatic,38.2571,-77.4957
0,2014.0,mercedes-benz,glk-class,,64674.0,automatic,38.2571,-77.4957
12000,2015.0,chevrolet,equinox,,51455.0,automatic,38.2721,-77.4948
17750,2017.0,honda,accord,,35224.0,automatic,38.2735,-77.4926
0,2013.0,toyota,tundra,,127286.0,automatic,38.2571,-77.4957
4000,2005.0,infiniti,g35x,,,automatic,38.3392,-78.0476
2500,2011.0,dodge,nitro,fair,146000.0,automatic,38.4718,-77.5102
2250,2008.0,subaru,impreza,,227497.0,manual,38.2721,-77.4948
3497,2007.0,lincoln,mkz,excellent,155213.0,automatic,38.2688,-77.5476
